course_name,course_subject,course_number,course_desc,course_link
Advanced translation in social sciences and the humanities (A) (3 credits),FTRA,613,"FTRA 610 Lecture critique de traductions(3 crÌ©dits)FTRA 612 Traduction avancÌ©e en sciences humaines et sociales (F)(3 crÌ©dits)FTRA 613 Advanced translation in social sciences and the humanities (A)(3 crÌ©dits)FTRA 614 Traduction littÌ©raire avancÌ©e (F)(3 crÌ©dits)FTRA 615 Advanced literary translation (A)(3 crÌ©dits)FTRA 622 LittÌ©rature, langue, traduction(3 crÌ©dits)FTRA 680 Tutorat en littÌ©rature (F)(3 crÌ©dits)FTRA 681 Tutorial in literature (A)(3 crÌ©dits)FTRA 682 Tutorat en traduction (F)(3 crÌ©dits)FTRA 683 Tutorial in translation (A)(3 crÌ©dits)FTRA 684 Tutorat en linguistique (F)(3 crÌ©dits)FTRA 685 Tutorial in linguistics (A)(3 crÌ©dits)FTRA 698 tude dÛªun sujet particulier / Special Topics(3 crÌ©dits) FTRA 613 Advanced translation in social sciences and the humanities (A) (3 crÌ©dits)Co-listÌ©: FTRA 542 ou 543. Ce sÌ©minaire pratique et thÌ©orique aborde plusieurs domaines des sciences humaines et sociales, notamment la sociologie, la psychanalyse, la thÌ©orie fÌ©ministe. LÛªÌ©tudiante ou lÛªÌ©tudiant produit un commentaire analytique sur ses choix de traduction en sÛªefforÌ¤ant de thÌ©oriser sa pratique de traducteur-traductrice. Le sÌ©minaire FTRA 612 a lÛªanglais comme langue de dÌ©part et le franÌ¤ais comme langue dÛªarrivÌ©e (F); le sÌ©minaire FTRA 613 a le franÌ¤ais comme langue de dÌ©part et lÛªanglais comme langue dÛªarrivÌ©e. (A)N.B.: Les Ì©tudiantes et Ì©tudiants qui ont suivi FTRA 542 ou FTRA 543 ne peuvent obtenir de crÌ©dits pour ce cours.",https://www.concordia.ca/academics/graduate/calendar/current/fasc/ftra-ma.html
Traduction litteraire avancee (F) (3 credits),FTRA,614,"FTRA 610 Lecture critique de traductions(3 crÌ©dits)FTRA 612 Traduction avancÌ©e en sciences humaines et sociales (F)(3 crÌ©dits)FTRA 613 Advanced translation in social sciences and the humanities (A)(3 crÌ©dits)FTRA 614 Traduction littÌ©raire avancÌ©e (F)(3 crÌ©dits)FTRA 615 Advanced literary translation (A)(3 crÌ©dits)FTRA 622 LittÌ©rature, langue, traduction(3 crÌ©dits)FTRA 680 Tutorat en littÌ©rature (F)(3 crÌ©dits)FTRA 681 Tutorial in literature (A)(3 crÌ©dits)FTRA 682 Tutorat en traduction (F)(3 crÌ©dits)FTRA 683 Tutorial in translation (A)(3 crÌ©dits)FTRA 684 Tutorat en linguistique (F)(3 crÌ©dits)FTRA 685 Tutorial in linguistics (A)(3 crÌ©dits)FTRA 698 tude dÛªun sujet particulier / Special Topics(3 crÌ©dits) FTRA 613 Advanced translation in social sciences and the humanities (A) (3 crÌ©dits)Co-listÌ©: FTRA 542 ou 543. Ce sÌ©minaire pratique et thÌ©orique aborde plusieurs domaines des sciences humaines et sociales, notamment la sociologie, la psychanalyse, la thÌ©orie fÌ©ministe. LÛªÌ©tudiante ou lÛªÌ©tudiant produit un commentaire analytique sur ses choix de traduction en sÛªefforÌ¤ant de thÌ©oriser sa pratique de traducteur-traductrice. Le sÌ©minaire FTRA 612 a lÛªanglais comme langue de dÌ©part et le franÌ¤ais comme langue dÛªarrivÌ©e (F); le sÌ©minaire FTRA 613 a le franÌ¤ais comme langue de dÌ©part et lÛªanglais comme langue dÛªarrivÌ©e. (A)N.B.: Les Ì©tudiantes et Ì©tudiants qui ont suivi FTRA 542 ou FTRA 543 ne peuvent obtenir de crÌ©dits pour ce cours",https://www.concordia.ca/academics/graduate/calendar/current/fasc/ftra-ma.html
Advanced literary translation (A) (3 credits),FTRA,615,"FTRA 610 Lecture critique de traductions(3 crÌ©dits)FTRA 612 Traduction avancÌ©e en sciences humaines et sociales (F)(3 crÌ©dits)FTRA 613 Advanced translation in social sciences and the humanities (A)(3 crÌ©dits)FTRA 614 Traduction littÌ©raire avancÌ©e (F)(3 crÌ©dits)FTRA 615 Advanced literary translation (A)(3 crÌ©dits)FTRA 622 LittÌ©rature, langue, traduction(3 crÌ©dits)FTRA 680 Tutorat en littÌ©rature (F)(3 crÌ©dits)FTRA 681 Tutorial in literature (A)(3 crÌ©dits)FTRA 682 Tutorat en traduction (F)(3 crÌ©dits)FTRA 683 Tutorial in translation (A)(3 crÌ©dits)FTRA 684 Tutorat en linguistique (F)(3 crÌ©dits)FTRA 685 Tutorial in linguistics (A)(3 crÌ©dits)FTRA 698 tude dÛªun sujet particulier / Special Topics(3 crÌ©dits) FTRA 615 Advanced literary translation (A) (3 crÌ©dits)Co-listÌ©: FTRA 544 ou 545. Ce sÌ©minaire pratique et thÌ©orique analyse,  partir de thÌ©ories littÌ©raires contemporaines, un Ì©chantillon de textes  traduire. LÛªÌ©tudiante ou lÛªÌ©tudiant produit un commentaire analytique sur ses choix de traduction en sÛªefforÌ¤ant de thÌ©oriser sa pratique de traducteur-traductrice. Le sÌ©minaire FTRA 614 a lÛªanglais comme langue de dÌ©part et le franÌ¤ais comme langue dÛªarrivÌ©e (F), le sÌ©minaire FTRA 615 a le franÌ¤ais comme langue de dÌ©part et lÛªanglais comme langue dÛªarrivÌ©e. (A)N.B.: Les Ì©tudiantes et Ì©tudiants qui ont suivi FTRA 544 ou FTRA 545 ne peuvent obtenir de crÌ©dits pour ce cours.",https://www.concordia.ca/academics/graduate/calendar/current/fasc/ftra-ma.html
Traduction scientifique et technique du francais a lÛªanglais (3 credits),FTRA,623,"Co-listÌ©: FTRA 513. Initiation aux diffÌ©rents problÌ¬mes de la traduction dans les langues de spÌ©cialitÌ© scientifiques et techniques (franÌ¤ais-anglais). Le cours est divisÌ© en deux ou trois parties, chaque partie correspondant  un domaine spÌ©cialisÌ© en traduction (A).N.B.:Les Ì©tudiantes et Ì©tudiants qui ont suivi FTRA 513 ne peuvent obtenir de crÌ©dits pour ce cours. FTRA 615 Advanced literary translation (A) (3 crÌ©dits)Co-listÌ©: FTRA 544 ou 545. Ce sÌ©minaire pratique et thÌ©orique analyse,  partir de thÌ©ories littÌ©raires contemporaines, un Ì©chantillon de textes  traduire. LÛªÌ©tudiante ou lÛªÌ©tudiant produit un commentaire analytique sur ses choix de traduction en sÛªefforÌ¤ant de thÌ©oriser sa pratique de traducteur-traductrice. Le sÌ©minaire FTRA 614 a lÛªanglais comme langue de dÌ©part et le franÌ¤ais comme langue dÛªarrivÌ©e (F), le sÌ©minaire FTRA 615 a le franÌ¤ais comme langue de dÌ©part et lÛªanglais comme langue dÛªarrivÌ©e. (A)N.B.: Les Ì©tudiantes et Ì©tudiants qui ont suivi FTRA 544 ou FTRA 545 ne peuvent obtenir de crÌ©dits pour ce cours.",https://www.concordia.ca/academics/graduate/calendar/current/fasc/ftra-ma.html
Traduction scientifique et technique de lÛªanglais au francais (3 credits),FTRA,624,"Co-listÌ©: FTRA 514. Initiation aux diffÌ©rents problÌ¬mes de la traduction dans les langues de spÌ©cialitÌ© scientifiques et techniques (anglais-franÌ¤ais). Le cours est divisÌ© en deux ou trois parties, chaque partie correspondant  un domaine spÌ©cialisÌ© en traduction (F).N.B.:Les Ì©tudiantes et Ì©tudiants qui ont suivi FTRA 514 ne peuvent obtenir de crÌ©dits pour ce cours.",https://www.concordia.ca/academics/graduate/calendar/current/fasc/ftra-ma.html
Traduction commerciale et juridique du francais a lÛªanglais (3 credits),FTRA,625,"Co-listÌ©:FTRA 515. Initiation aux diffÌ©rents problÌ¬mes de la traduction dans les langues de spÌ©cialitÌ© de lÛªadministration, du commerce et du droit (franÌ¤ais-anglais). Le cours est divisÌ© en parties, chaque partie correspondant  un domaine spÌ©cialisÌ© en traduction (A).N.B.:Les Ì©tudiantes et Ì©tudiants qui ont suivi FTRA 515 ne peuvent obtenir de crÌ©dits pour ce cours.",https://www.concordia.ca/academics/graduate/calendar/current/fasc/ftra-ma.html
Traduction commerciale et juridique de lÛªanglais au francais (3 credits),FTRA,626,"Co-listÌ©: FTRA 516. Initiation aux diffÌ©rents problÌ¬mes de la traduction dans les langues de spÌ©cialitÌ© de lÛªadministration, du commerce et du droit (anglais-franÌ¤ais). Le cours est divisÌ© en parties, chaque partie correspondant  un domaine spÌ©cialisÌ© (F).N.B.:Les Ì©tudiantes et Ì©tudiants qui ont suivi FTRA 516 ne peuvent obtenir de crÌ©dits pour ce cours.",https://www.concordia.ca/academics/graduate/calendar/current/fasc/ftra-ma.html
Revision et correction en traduction (A) (3 credits),FTRA,629,Co-listÌ©: FTRA 529. Ce cours aborde les diffÌ©rentes mÌ©thodes de rÌ©vision et de correction de textes rÌ©digÌ©s ou traduits en anglais; il sensibilise les Ì©tudiantes et Ì©tudiants aux aspects humains et techniques du mÌ©tier de rÌ©viseure et de rÌ©viseur; on touche aussi aux problÌ¬mes de lÛªÌ©valuation de la qualitÌ© des traductions (A).N.B.:Les Ì©tudiantes et Ì©tudiants qui ont suivi FTRA 529 ne peuvent obtenir de crÌ©dits pour ce cours.,https://www.concordia.ca/academics/graduate/calendar/current/fasc/ftra-ma.html
Revision et correction en traduction (F) (3 credits),FTRA,630,Co-listÌ©: FTRA 530. Ce cours aborde les diffÌ©rentes mÌ©thodes de rÌ©vision et de correction de textes rÌ©digÌ©s ou traduits en franÌ¤ais; il sensibilise les Ì©tudiantes et Ì©tudiants aux aspects humains et techniques du mÌ©tier de rÌ©viseure et de rÌ©viseur; on touche aussi aux problÌ¬mes de lÛªÌ©valuation de la qualitÌ© des traductions (F).N.B.:Les Ì©tudiantes et Ì©tudiants qui ont suivi FTRA 530 ne peuvent obtenir de crÌ©dits pour ce cours.,https://www.concordia.ca/academics/graduate/calendar/current/fasc/ftra-ma.html
Initiation a la traduction generale (A) (3 credits),FTRA,631,Co-listÌ© :FTRA 531. Ce cours vise  initier les Ì©tudiantes et Ì©tudiants aux outils notionnels et linguistiques nÌ©cessaires pour traduire efficacement des textes dÛªordre gÌ©nÌ©ral. Il leur prÌ©sente aussi les Ì©tapes du processus de la traduction et les familiarise avec les outils de travail de la traduction.N.B.:Les Ì©tudiantes et Ì©tudiants qui ont suivi FTRA 531 ne peuvent obtenir de crÌ©dits pour ce cours.,https://www.concordia.ca/academics/graduate/calendar/current/fasc/ftra-ma.html
Initiation a la traduction generale (F) (3 credits),FTRA,632,Co-listÌ©:FTRA 532. Ce cours vise  initier les Ì©tudiantes et Ì©tudiants aux outils notionnels et linguistiques nÌ©cessaires pour traduire efficacement des textes dÛªordre gÌ©nÌ©ral. Il leur prÌ©sente aussi les Ì©tapes du processus de la traduction et les familiarise avec les outils de travail de la traduction.N.B.:Les Ì©tudiantes et Ì©tudiants qui ont suivi FTRA 532 ne peuvent obtenir de crÌ©dits pour ce cours.,https://www.concordia.ca/academics/graduate/calendar/current/fasc/ftra-ma.html
Aspects theoriques et pratiques de la terminologie (3 credits),FTRA,633,Co-listÌ©:FTRA 533. Principes gÌ©nÌ©raux de la terminologie; distinction entre langue gÌ©nÌ©rale et langues de spÌ©cialitÌ©; rapport entre documentation et terminologie; analyse terminologique; terminologie de traduction; supports terminographiques traditionnels et/ou informatisÌ©s; terminologie et amÌ©nagement linguistique.N.B.:Les Ì©tudiantes et Ì©tudiants qui ont suivi FTRA 533 ne peuvent obtenir de crÌ©dits pour ce cours.,https://www.concordia.ca/academics/graduate/calendar/current/fasc/ftra-ma.html
Traduction litteraire de lÛªanglais au francais (3 credits),FTRA,634,Co-listÌ©: FTRA 504. Sensibilisation aux problÌ¬mes spÌ©cifiques  la traduction littÌ©raire. Travaux pratiques : traduction de textes de genres variÌ©s (F).N.B.:Les Ì©tudiantes et Ì©tudiants qui ont suivi FTRA 504 ne peuvent obtenir de crÌ©dits pour ce cours.,https://www.concordia.ca/academics/graduate/calendar/current/fasc/ftra-ma.html
Traduction litteraire du francais a lÛªanglais (3 credits),FTRA,635,Co-listÌ©: FTRA 501. Sensibilisation aux problÌ¬mes spÌ©cifiques  la traduction littÌ©raire. Travaux pratiques : traduction de textes de genres variÌ©s (A).N.B.:Les Ì©tudiantes et Ì©tudiants qui ont suivi FTRA 501 ne peuvent obtenir de crÌ©dits pour ce cours.,https://www.concordia.ca/academics/graduate/calendar/current/fasc/ftra-ma.html
Traduction economique du francais a lÛªanglais (A) (3 credits),FTRA,647,Co-listÌ©: FTRA 547. Sensibilisation aux problÌ¬mes que pose dans le domaine de lÛªÌ©conomie la traduction du franÌ¤ais  lÛªanglais. (A)N.B.:Les Ì©tudiantes et Ì©tudiants qui ont suivi FTRA 547 ne peuvent obtenir de crÌ©dits pour ce cours.,https://www.concordia.ca/academics/graduate/calendar/current/fasc/ftra-ma.html
Traduction economique de lÛªanglais au francais (F) (3 credits),FTRA,648,Co-listÌ©: FTRA 548. Sensibilisation aux problÌ¬mes que pose dans le domaine de lÛªÌ©conomie la traduction de lÛªanglais au franÌ¤ais. (F)N.B.:Les Ì©tudiantes et Ì©tudiants qui ont suivi FTRA 548 ne peuvent obtenir de crÌ©dits pour ce cours.,https://www.concordia.ca/academics/graduate/calendar/current/fasc/ftra-ma.html
Tutorat en litterature (F) (3 credits),FTRA,680,No Description,https://www.concordia.ca/academics/graduate/calendar/current/fasc/ftra-ma.html
Tutorial in literature (A) (3 credits),FTRA,681,No Description,https://www.concordia.ca/academics/graduate/calendar/current/fasc/ftra-ma.html
Tutorat en traduction (F) (3 credits),FTRA,682,No Description,https://www.concordia.ca/academics/graduate/calendar/current/fasc/ftra-ma.html
Tutorial in translation (A) (3 credits),FTRA,683,No Description,https://www.concordia.ca/academics/graduate/calendar/current/fasc/ftra-ma.html
Tutorat en linguistique (F) (3 credits),FTRA,684,No Description,https://www.concordia.ca/academics/graduate/calendar/current/fasc/ftra-ma.html
Tutorial in linguistics (A) (3 credits),FTRA,685,No Description,https://www.concordia.ca/academics/graduate/calendar/current/fasc/ftra-ma.html
Etude dÛªun sujet particulier / Special Topics (3 credits),FTRA,698," Ce cours pourra porter sur tout sujet en littÌ©rature, traduction ou linguistique qui ne figure pas dÌ©j au programme. Le but du cours est de favoriser une approche pluridisciplinaire et de permettre lÛªinnovation pÌ©dagogique.",https://www.concordia.ca/academics/graduate/calendar/current/fasc/ftra-ma.html
Projet de memoire (6 credits),FTRA,686,No Description,https://www.concordia.ca/academics/graduate/calendar/current/fasc/ftra-ma.html
Memoire (24 credits),FTRA,692," LÛªÌ©tudiante ou lÛªÌ©tudiant pourra choisir dÛªÌ©tudier un sujet particulier en littÌ©rature, traduction ou linguistique, sous la forme dÛªun tutorat. Les tutorats devront Ì»tre approuvÌ©s par le comitÌ© dÛªÌ©tudes supÌ©rieures et dÌ©pendront des aptitudes et intÌ©rÌ»ts de lÛªÌ©tudiante et de lÛªÌ©tudiant ainsi que de la disponibilitÌ© et des compÌ©tences du professeur concernÌ©.",https://www.concordia.ca/academics/graduate/calendar/current/fasc/ftra-ma.html
Traduction litteraire du francais a lÛªanglais (3 credits),FTRA,501,Co-listÌ©: FTRA 635. Sensibilisation aux problÌ¬mes spÌ©cifiques  la traduction littÌ©raire. Travaux pratiques: traduction de textes de genres variÌ©s (A).N.B.:Les Ì©tudiantes et Ì©tudiants qui ont suivi FTRA 635 ne peuvent obtenir de crÌ©dits pour ce cours.,https://www.concordia.ca/academics/graduate/calendar/current/fasc/ftra-ma.html
Traduction litteraire de lÛªanglais au francais (3 credits),FTRA,504,Co-listÌ©: FTRA 634. Sensibilisation aux problÌ¬mes spÌ©cifiques  la traduction littÌ©raire. Travaux pratiques: traduction de textes de genres variÌ©s (F).N.B.:Les Ì©tudiantes et Ì©tudiants qui ont suivi FTRA 634 ne peuvent obtenir de crÌ©dits pour ce cours.,https://www.concordia.ca/academics/graduate/calendar/current/fasc/ftra-dip.html
